# Grammatical Features
#Locale	ID	Feature	Usage	Values
Tamil	ta	grammaticalCase	general	nominative, vocative, accusative, genitive, locative, dative, instrumental, ablative
Tamil	ta	grammaticalCase	units	nominative, accusative, dative, ablative

# Minimal Pairs
#Type	Code	Pattern	Formatted Sample
Plural	one	{0} நாள்	<div class='cldr_example'><span class='cldr_substituted'>1</span> நாள்</div><div class='cldr_example'>❌  <span class='cldr_substituted'>2</span> நாள்</div>
Plural	other	{0} நாட்கள்	<div class='cldr_example'><span class='cldr_substituted'>2</span> நாட்கள்</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1</span> நாட்கள்</div>
Case (for measurement units)	nominative	{0} ரூ. 50 மதிப்புடையது	<div class='cldr_example'><span class='cldr_substituted'>2 நாட்கள்</span> ரூ. 50 மதிப்புடையது</div><div class='cldr_example'>❌  <span class='cldr_substituted'>2 நாட்களில்</span> ரூ. 50 மதிப்புடையது</div>
Case (for measurement units)	accusative	… என்பதை {0} … ஆல் பெருக்குதல்	<div class='cldr_example'>… என்பதை <span class='cldr_substituted'>2 நாட்களை</span> … ஆல் பெருக்குதல்</div><div class='cldr_example'>❌  … என்பதை <span class='cldr_substituted'>2 நாட்களில்</span> … ஆல் பெருக்குதல்</div>
Case (for measurement units)	dative	… என்பதற்கு {0} …	<div class='cldr_example'>… என்பதற்கு <span class='cldr_substituted'>2 நாட்களுக்கு</span> …</div><div class='cldr_example'>❌  … என்பதற்கு <span class='cldr_substituted'>2 நாட்களில்</span> …</div>
Case (for measurement units)	ablative	… என்பதிலிருந்து {0} …	<div class='cldr_example'>… என்பதிலிருந்து <span class='cldr_substituted'>2 நாட்களில்</span> …</div><div class='cldr_example'>❌  … என்பதிலிருந்து <span class='cldr_substituted'>2 நாட்களை</span> …</div>

# Unit Case and Gender Info
#Quantity	Unit	Case	Pattern for one	Case MP + pattern with 1.0	Pattern for other	Case MP + pattern with 2.0
volume	hectoliters	nominative	{0} ஹெக்டோலிட்டர்	1 ஹெக்டோலிட்டர் ரூ. 50 மதிப்புடையது	{0} ஹெக்டோலிட்டர்கள்	2 ஹெக்டோலிட்டர்கள் ரூ. 50 மதிப்புடையது
volume	hectoliters	accusative	{0} ஹெக்டோலிட்டரை	… என்பதை 1 ஹெக்டோலிட்டரை … ஆல் பெருக்குதல்	{0} ஹெக்டோலிட்டர்களை	… என்பதை 2 ஹெக்டோலிட்டர்களை … ஆல் பெருக்குதல்
volume	hectoliters	dative	{0} ஹெக்டோலிட்டருக்கு	… என்பதற்கு 1 ஹெக்டோலிட்டருக்கு …	{0} ஹெக்டோலிட்டர்களுக்கு	… என்பதற்கு 2 ஹெக்டோலிட்டர்களுக்கு …
volume	hectoliters	ablative	{0} ஹெக்டோலிட்டரில்	… என்பதிலிருந்து 1 ஹெக்டோலிட்டரில் …	{0} ஹெக்டோலிட்டர்களில்	… என்பதிலிருந்து 2 ஹெக்டோலிட்டர்களில் …
volume	barrel • ( = 1.58987294928 hL)	nominative	{0} பீப்பாய்	1 பீப்பாய் ரூ. 50 மதிப்புடையது	{0} பீப்பாய்கள்	2 பீப்பாய்கள் ரூ. 50 மதிப்புடையது
volume	barrel • ( = 1.58987294928 hL)	accusative	{0} பீப்பாய்	… என்பதை 1 பீப்பாய் … ஆல் பெருக்குதல்	{0} பீப்பாய்கள்	… என்பதை 2 பீப்பாய்கள் … ஆல் பெருக்குதல்
volume	barrel • ( = 1.58987294928 hL)	dative	{0} பீப்பாய்	… என்பதற்கு 1 பீப்பாய் …	{0} பீப்பாய்கள்	… என்பதற்கு 2 பீப்பாய்கள் …
volume	barrel • ( = 1.58987294928 hL)	ablative	{0} பீப்பாய்	… என்பதிலிருந்து 1 பீப்பாய் …	{0} பீப்பாய்கள்	… என்பதிலிருந்து 2 பீப்பாய்கள் …
volume	cubic-yard • ( = 0.764554857984 m³)	nominative	{0} கன யார்டு	1 கன யார்டு ரூ. 50 மதிப்புடையது	{0} கன யார்டுகள்	2 கன யார்டுகள் ரூ. 50 மதிப்புடையது
volume	cubic-yard • ( = 0.764554857984 m³)	accusative	{0} கன யார்டு	… என்பதை 1 கன யார்டு … ஆல் பெருக்குதல்	{0} கன யார்டுகள்	… என்பதை 2 கன யார்டுகள் … ஆல் பெருக்குதல்
volume	cubic-yard • ( = 0.764554857984 m³)	dative	{0} கன யார்டு	… என்பதற்கு 1 கன யார்டு …	{0} கன யார்டுகள்	… என்பதற்கு 2 கன யார்டுகள் …
volume	cubic-yard • ( = 0.764554857984 m³)	ablative	{0} கன யார்டு	… என்பதிலிருந்து 1 கன யார்டு …	{0} கன யார்டுகள்	… என்பதிலிருந்து 2 கன யார்டுகள் …
volume	cubic meters	nominative	{0} கன மீட்டர்	1 கன மீட்டர் ரூ. 50 மதிப்புடையது	{0} கன மீட்டர்கள்	2 கன மீட்டர்கள் ரூ. 50 மதிப்புடையது
volume	cubic meters	accusative	{0} கன மீட்டரை	… என்பதை 1 கன மீட்டரை … ஆல் பெருக்குதல்	{0} கன மீட்டர்களை	… என்பதை 2 கன மீட்டர்களை … ஆல் பெருக்குதல்
volume	cubic meters	dative	{0} கன மீட்டருக்கு	… என்பதற்கு 1 கன மீட்டருக்கு …	{0} கன மீட்டர்களுக்கு	… என்பதற்கு 2 கன மீட்டர்களுக்கு …
volume	cubic meters	ablative	{0} கன மீட்டரில்	… என்பதிலிருந்து 1 கன மீட்டரில் …	{0} கன மீட்டர்களில்	… என்பதிலிருந்து 2 கன மீட்டர்களில் …
volume	megaliters	nominative	{0} மெகாலிட்டர்	1 மெகாலிட்டர் ரூ. 50 மதிப்புடையது	{0} மெகாலிட்டர்கள்	2 மெகாலிட்டர்கள் ரூ. 50 மதிப்புடையது
volume	megaliters	accusative	{0} மெகாலிட்டரை	… என்பதை 1 மெகாலிட்டரை … ஆல் பெருக்குதல்	{0} மெகாலிட்டர்களை	… என்பதை 2 மெகாலிட்டர்களை … ஆல் பெருக்குதல்
volume	megaliters	dative	{0} மெகாலிட்டருக்கு	… என்பதற்கு 1 மெகாலிட்டருக்கு …	{0} மெகாலிட்டர்களுக்கு	… என்பதற்கு 2 மெகாலிட்டர்களுக்கு …
volume	megaliters	ablative	{0} மெகாலிட்டரில்	… என்பதிலிருந்து 1 மெகாலிட்டரில் …	{0} மெகாலிட்டர்களில்	… என்பதிலிருந்து 2 மெகாலிட்டர்களில் …
volume	acre-foot • ( = 1.23348183754752 ML)	nominative	{0} ஏக்கர் அடி	1 ஏக்கர் அடி ரூ. 50 மதிப்புடையது	{0} ஏக்கர் அடி	2 ஏக்கர் அடி ரூ. 50 மதிப்புடையது
volume	acre-foot • ( = 1.23348183754752 ML)	accusative	{0} ஏக்கர் அடி	… என்பதை 1 ஏக்கர் அடி … ஆல் பெருக்குதல்	{0} ஏக்கர் அடி	… என்பதை 2 ஏக்கர் அடி … ஆல் பெருக்குதல்
volume	acre-foot • ( = 1.23348183754752 ML)	dative	{0} ஏக்கர் அடி	… என்பதற்கு 1 ஏக்கர் அடி …	{0} ஏக்கர் அடி	… என்பதற்கு 2 ஏக்கர் அடி …
volume	acre-foot • ( = 1.23348183754752 ML)	ablative	{0} ஏக்கர் அடி	… என்பதிலிருந்து 1 ஏக்கர் அடி …	{0} ஏக்கர் அடி	… என்பதிலிருந்து 2 ஏக்கர் அடி …
volume	cubic kilometers	nominative	{0} கன கிலோமீட்டர்	1 கன கிலோமீட்டர் ரூ. 50 மதிப்புடையது	{0} கன கிலோமீட்டர்கள்	2 கன கிலோமீட்டர்கள் ரூ. 50 மதிப்புடையது
volume	cubic kilometers	accusative	{0} கன கிலோமீட்டரை	… என்பதை 1 கன கிலோமீட்டரை … ஆல் பெருக்குதல்	{0} கன கிலோமீட்டர்களை	… என்பதை 2 கன கிலோமீட்டர்களை … ஆல் பெருக்குதல்
volume	cubic kilometers	dative	{0} கன கிலோமீட்டருக்கு	… என்பதற்கு 1 கன கிலோமீட்டருக்கு …	{0} கன கிலோமீட்டர்களுக்கு	… என்பதற்கு 2 கன கிலோமீட்டர்களுக்கு …
volume	cubic kilometers	ablative	{0} கன கிலோமீட்டரில்	… என்பதிலிருந்து 1 கன கிலோமீட்டரில் …	{0} கன கிலோமீட்டர்களில்	… என்பதிலிருந்து 2 கன கிலோமீட்டர்களில் …
volume	cubic-mile • ( = 4.168181825440579584 km³)	nominative	{0} கன மைல்	1 கன மைல் ரூ. 50 மதிப்புடையது	{0} கன மைல்கள்	2 கன மைல்கள் ரூ. 50 மதிப்புடையது
volume	cubic-mile • ( = 4.168181825440579584 km³)	accusative	{0} கன மைல்	… என்பதை 1 கன மைல் … ஆல் பெருக்குதல்	{0} கன மைல்கள்	… என்பதை 2 கன மைல்கள் … ஆல் பெருக்குதல்
volume	cubic-mile • ( = 4.168181825440579584 km³)	dative	{0} கன மைல்	… என்பதற்கு 1 கன மைல் …	{0} கன மைல்கள்	… என்பதற்கு 2 கன மைல்கள் …
volume	cubic-mile • ( = 4.168181825440579584 km³)	ablative	{0} கன மைல்	… என்பதிலிருந்து 1 கன மைல் …	{0} கன மைல்கள்	… என்பதிலிருந்து 2 கன மைல்கள் …
year-duration	month • ( = 0.08˙3 yrs)	nominative	{0} மாதம்	1 மாதம் ரூ. 50 மதிப்புடையது	{0} மாதங்கள்	2 மாதங்கள் ரூ. 50 மதிப்புடையது
year-duration	month • ( = 0.08˙3 yrs)	accusative	{0} மாதத்தை	… என்பதை 1 மாதத்தை … ஆல் பெருக்குதல்	{0} மாதங்களை	… என்பதை 2 மாதங்களை … ஆல் பெருக்குதல்
year-duration	month • ( = 0.08˙3 yrs)	dative	{0} மாதத்திற்கு	… என்பதற்கு 1 மாதத்திற்கு …	{0} மாதங்களுக்கு	… என்பதற்கு 2 மாதங்களுக்கு …
year-duration	month • ( = 0.08˙3 yrs)	ablative	{0} மாதத்தில்	… என்பதிலிருந்து 1 மாதத்தில் …	{0} மாதங்களில்	… என்பதிலிருந்து 2 மாதங்களில் …
