# Grammatical Features
#Locale	ID	Feature	Usage	Values
Ukrainian	uk	grammaticalCase	general	nominative, vocative, accusative, genitive, locative, dative, instrumental
Ukrainian	uk	grammaticalCase	units	nominative, accusative, genitive, locative, dative, instrumental
Ukrainian	uk	grammaticalGender	general	masculine, feminine, neuter

# Minimal Pairs
#Type	Code	Pattern	Formatted Sample
Plural	one	{0} день	<div class='cldr_example'><span class='cldr_substituted'>1</span> день</div><div class='cldr_example'>❌  <span class='cldr_substituted'>10,0</span> день</div>
Plural	few	{0} дні	<div class='cldr_example'><span class='cldr_substituted'>2</span> дні</div><div class='cldr_example'>❌  <span class='cldr_substituted'>10,0</span> дні</div>
Plural	many	{0} днів	<div class='cldr_example'><span class='cldr_substituted'>5</span> днів</div><div class='cldr_example'>❌  <span class='cldr_substituted'>10,0</span> днів</div>
Plural	other	{0} дня	<div class='cldr_example'><span class='cldr_substituted'>10,0</span> дня</div><div class='cldr_example'>❌  <span class='cldr_substituted'>2</span> дня</div>
Case (for measurement units)	nominative	Є {0}	<div class='cldr_example'>Є <span class='cldr_substituted'>1 метр</span></div><div class='cldr_example'>❌  Є <span class='cldr_substituted'>1 метру</span></div>
Case (for measurement units)	accusative	Знайшли {0}	<div class='cldr_example'>Знайшли <span class='cldr_substituted'>1 метр</span></div><div class='cldr_example'>❌  Знайшли <span class='cldr_substituted'>1 метру</span></div>
Case (for measurement units)	genitive	Немає {0}	<div class='cldr_example'>Немає <span class='cldr_substituted'>1 метра</span></div><div class='cldr_example'>❌  Немає <span class='cldr_substituted'>1 метр</span></div>
Case (for measurement units)	locative	Міститься в {0}	<div class='cldr_example'>Міститься в <span class='cldr_substituted'>1 метрі</span></div><div class='cldr_example'>❌  Міститься в <span class='cldr_substituted'>1 метр</span></div>
Case (for measurement units)	dative	Це відповідає {0}	<div class='cldr_example'>Це відповідає <span class='cldr_substituted'>1 метру</span></div><div class='cldr_example'>❌  Це відповідає <span class='cldr_substituted'>1 метр</span></div>
Case (for measurement units)	instrumental	Вимірюється не {0}	<div class='cldr_example'>Вимірюється не <span class='cldr_substituted'>1 метром</span></div><div class='cldr_example'>❌  Вимірюється не <span class='cldr_substituted'>1 метр</span></div>
Gender (for measurement units)	masculine	Цей {0}	<div class='cldr_example'>Цей <span class='cldr_substituted'>день</span></div><div class='cldr_example'>❌  Цей <span class='cldr_substituted'>година</span></div>
Gender (for measurement units)	feminine	Ця {0}	<div class='cldr_example'>Ця <span class='cldr_substituted'>година</span></div><div class='cldr_example'>❌  Ця <span class='cldr_substituted'>день</span></div>
Gender (for measurement units)	neuter	Це {0}	<div class='cldr_example'>Це <span class='cldr_substituted'>століття</span></div><div class='cldr_example'>❌  Це <span class='cldr_substituted'>година</span></div>

# Unit Case and Gender Info
#Quantity	Unit	Gender	Gender MP + unit	Case	Pattern for one	Case MP + pattern with 21.0	Pattern for few	Case MP + pattern with 3.0	Pattern for many	Case MP + pattern with 5.0	Pattern for other	Case MP + pattern with 0.1
volume	cup • ( = 23.65882365 cL)	n/a	n/a	dative	{0} чашка	Це відповідає 21 чашка	{0} чашки	Це відповідає 3 чашки	{0} чашок	Це відповідає 5 чашок	{0} чашки	Це відповідає 0,1 чашки
volume	cup • ( = 23.65882365 cL)	n/a	n/a	instrumental	{0} чашка	Вимірюється не 21 чашка	{0} чашки	Вимірюється не 3 чашки	{0} чашок	Вимірюється не 5 чашок	{0} чашки	Вимірюється не 0,1 чашки
volume	cup-metric • ( = 25 cL)	feminine	Ця метрична чашка	nominative	{0} метрична чашка	Є 21 метрична чашка	{0} метричні чашки	Є 3 метричні чашки	{0} метричних чашок	Є 5 метричних чашок	{0} метричної чашки	Є 0,1 метричної чашки
volume	cup-metric • ( = 25 cL)	feminine	Ця метрична чашка	accusative	{0} метричну чашку	Знайшли 21 метричну чашку	{0} метричні чашки	Знайшли 3 метричні чашки	{0} метричних чашок	Знайшли 5 метричних чашок	{0} метричної чашки	Знайшли 0,1 метричної чашки
volume	cup-metric • ( = 25 cL)	feminine	Ця метрична чашка	genitive	{0} метричної чашки	Немає 21 метричної чашки	{0} метричних чашок	Немає 3 метричних чашок	{0} метричних чашок	Немає 5 метричних чашок	{0} метричної чашки	Немає 0,1 метричної чашки
volume	cup-metric • ( = 25 cL)	feminine	Ця метрична чашка	locative	{0} метричній чашці	Міститься в 21 метричній чашці	{0} метричних чашках	Міститься в 3 метричних чашках	{0} метричних чашках	Міститься в 5 метричних чашках	{0} метричної чашки	Міститься в 0,1 метричної чашки
volume	cup-metric • ( = 25 cL)	feminine	Ця метрична чашка	dative	{0} метричній чашці	Це відповідає 21 метричній чашці	{0} метричним чашкам	Це відповідає 3 метричним чашкам	{0} метричним чашкам	Це відповідає 5 метричним чашкам	{0} метричної чашки	Це відповідає 0,1 метричної чашки
volume	cup-metric • ( = 25 cL)	feminine	Ця метрична чашка	instrumental	{0} метричною чашкою	Вимірюється не 21 метричною чашкою	{0} метричними чашками	Вимірюється не 3 метричними чашками	{0} метричними чашками	Вимірюється не 5 метричними чашками	{0} метричної чашки	Вимірюється не 0,1 метричної чашки
volume	pint • ( = 47.3176473 cL)	n/a	n/a	nominative	{0} пінта	Є 21 пінта	{0} пінти	Є 3 пінти	{0} пінт	Є 5 пінт	{0} пінти	Є 0,1 пінти
volume	pint • ( = 47.3176473 cL)	n/a	n/a	accusative	{0} пінта	Знайшли 21 пінта	{0} пінти	Знайшли 3 пінти	{0} пінт	Знайшли 5 пінт	{0} пінти	Знайшли 0,1 пінти
volume	pint • ( = 47.3176473 cL)	n/a	n/a	genitive	{0} пінта	Немає 21 пінта	{0} пінти	Немає 3 пінти	{0} пінт	Немає 5 пінт	{0} пінти	Немає 0,1 пінти
volume	pint • ( = 47.3176473 cL)	n/a	n/a	locative	{0} пінта	Міститься в 21 пінта	{0} пінти	Міститься в 3 пінти	{0} пінт	Міститься в 5 пінт	{0} пінти	Міститься в 0,1 пінти
volume	pint • ( = 47.3176473 cL)	n/a	n/a	dative	{0} пінта	Це відповідає 21 пінта	{0} пінти	Це відповідає 3 пінти	{0} пінт	Це відповідає 5 пінт	{0} пінти	Це відповідає 0,1 пінти
volume	pint • ( = 47.3176473 cL)	n/a	n/a	instrumental	{0} пінта	Вимірюється не 21 пінта	{0} пінти	Вимірюється не 3 пінти	{0} пінт	Вимірюється не 5 пінт	{0} пінти	Вимірюється не 0,1 пінти
volume	pint-metric • ( = 50 cL)	feminine	Ця метрична пінта	nominative	{0} метрична пінта	Є 21 метрична пінта	{0} метричні пінти	Є 3 метричні пінти	{0} метричних пінт	Є 5 метричних пінт	{0} метричної пінти	Є 0,1 метричної пінти
volume	pint-metric • ( = 50 cL)	feminine	Ця метрична пінта	accusative	{0} метричну пінту	Знайшли 21 метричну пінту	{0} метричні пінти	Знайшли 3 метричні пінти	{0} метричних пінт	Знайшли 5 метричних пінт	{0} метричної пінти	Знайшли 0,1 метричної пінти
volume	pint-metric • ( = 50 cL)	feminine	Ця метрична пінта	genitive	{0} метричної пінти	Немає 21 метричної пінти	{0} метричних пінт	Немає 3 метричних пінт	{0} метричних пінт	Немає 5 метричних пінт	{0} метричної пінти	Немає 0,1 метричної пінти
volume	pint-metric • ( = 50 cL)	feminine	Ця метрична пінта	locative	{0} метричній пінті	Міститься в 21 метричній пінті	{0} метричних пінтах	Міститься в 3 метричних пінтах	{0} метричних пінтах	Міститься в 5 метричних пінтах	{0} метричної пінти	Міститься в 0,1 метричної пінти
volume	pint-metric • ( = 50 cL)	feminine	Ця метрична пінта	dative	{0} метричній пінті	Це відповідає 21 метричній пінті	{0} метричним пінтам	Це відповідає 3 метричним пінтам	{0} метричним пінтам	Це відповідає 5 метричним пінтам	{0} метричної пінти	Це відповідає 0,1 метричної пінти
volume	pint-metric • ( = 50 cL)	feminine	Ця метрична пінта	instrumental	{0} метричною пінтою	Вимірюється не 21 метричною пінтою	{0} метричними пінтами	Вимірюється не 3 метричними пінтами	{0} метричними пінтами	Вимірюється не 5 метричними пінтами	{0} метричної пінти	Вимірюється не 0,1 метричної пінти
volume	quart • ( = 0.946352946 L)	n/a	n/a	nominative	{0} кварта	Є 21 кварта	{0} кварти	Є 3 кварти	{0} кварт	Є 5 кварт	{0} кварти	Є 0,1 кварти
volume	quart • ( = 0.946352946 L)	n/a	n/a	accusative	{0} кварта	Знайшли 21 кварта	{0} кварти	Знайшли 3 кварти	{0} кварт	Знайшли 5 кварт	{0} кварти	Знайшли 0,1 кварти
volume	quart • ( = 0.946352946 L)	n/a	n/a	genitive	{0} кварта	Немає 21 кварта	{0} кварти	Немає 3 кварти	{0} кварт	Немає 5 кварт	{0} кварти	Немає 0,1 кварти
volume	quart • ( = 0.946352946 L)	n/a	n/a	locative	{0} кварта	Міститься в 21 кварта	{0} кварти	Міститься в 3 кварти	{0} кварт	Міститься в 5 кварт	{0} кварти	Міститься в 0,1 кварти
volume	quart • ( = 0.946352946 L)	n/a	n/a	dative	{0} кварта	Це відповідає 21 кварта	{0} кварти	Це відповідає 3 кварти	{0} кварт	Це відповідає 5 кварт	{0} кварти	Це відповідає 0,1 кварти
volume	quart • ( = 0.946352946 L)	n/a	n/a	instrumental	{0} кварта	Вимірюється не 21 кварта	{0} кварти	Вимірюється не 3 кварти	{0} кварт	Вимірюється не 5 кварт	{0} кварти	Вимірюється не 0,1 кварти
volume	liters	masculine	Цей літр	nominative	{0} літр	Є 21 літр	{0} літри	Є 3 літри	{0} літрів	Є 5 літрів	{0} літра	Є 0,1 літра
volume	liters	masculine	Цей літр	accusative	{0} літр	Знайшли 21 літр	{0} літри	Знайшли 3 літри	{0} літрів	Знайшли 5 літрів	{0} літра	Знайшли 0,1 літра
volume	liters	masculine	Цей літр	genitive	{0} літра	Немає 21 літра	{0} літрів	Немає 3 літрів	{0} літрів	Немає 5 літрів	{0} літра	Немає 0,1 літра
volume	liters	masculine	Цей літр	locative	{0} літрі	Міститься в 21 літрі	{0} літрах	Міститься в 3 літрах	{0} літрах	Міститься в 5 літрах	{0} літра	Міститься в 0,1 літра
volume	liters	masculine	Цей літр	dative	{0} літру	Це відповідає 21 літру	{0} літрам	Це відповідає 3 літрам	{0} літрам	Це відповідає 5 літрам	{0} літра	Це відповідає 0,1 літра
volume	liters	masculine	Цей літр	instrumental	{0} літром	Вимірюється не 21 літром	{0} літрами	Вимірюється не 3 літрами	{0} літрами	Вимірюється не 5 літрами	{0} літра	Вимірюється не 0,1 літра
volume	quart-imperial • ( = 1.1365225 L)	n/a	n/a	nominative	{0} англійська кварта	Є 21 англійська кварта	{0} англійські кварти	Є 3 англійські кварти	{0} англійських кварт	Є 5 англійських кварт	{0} англійської кварти	Є 0,1 англійської кварти
